artist_name,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,Hit
System Of A Down,F**k The System,0.00216,0.474,132733,0.994,0.126,0.314,-1.884,0.103,171.433,0.847,0
System Of A Down,X,0.00118,0.492,118160,0.948,0.00641,0.295,-3.549,0.0525,90.569,0.523,0
T.I.,Big Shit Poppin' (Do It),0.134,0.634,287373,0.84,0,0.484,-4.663,0.248,169.041,0.489,1
T.I.,Bring Em Out,0.0298,0.759,216707,0.891,0,0.141,-2.983,0.257,98.579,0.587,1
T.I.,Dead And Gone (feat. Justin Timberlake),0.0402,0.713,299747,0.746,0,0.601,-4.99,0.259,135.021,0.47,1
T.I.,Live Your Life (feat. Rihanna),0.071,0.375,338853,0.862,0,0.211,-3.363,0.255,159.841,0.478,1
T.I.,No Mediocre,0.0826,0.78,201600,0.45,0,0.0809,-9.539,0.0465,95.486,0.178,1
T.I.,U Don't Know Me,0.0496,0.779,243506,0.66,0,0.0825,-4.854,0.17,83.914,0.526,1
T.I.,Whatever You Like,0.0161,0.68,249533,0.687,0,0.261,-6.162,0.0709,150.053,0.467,1
T.I.,Why You Wanna,0.358,0.802,215000,0.772,0,0.0603,-4.893,0.192,96.046,0.654,1
T.I.,Off-set,0.0225,0.776,193264,0.602,0,0.102,-7.093,0.0586,121.028,0.251,0
Taio Cruz,Break Your Heart,0.00155,0.666,186267,0.899,0,0.0677,-4.676,0.028,122.05,0.629,1
Taio Cruz,Dynamite,0.00332,0.754,203867,0.804,0,0.0329,-3.177,0.0853,119.968,0.818,1
Tambor Urbano,El Hacha Macizon,0.204,0.518,321000,0.437,0,0.136,-12.104,0.0795,109.948,0.18,0
Tamia,Stranger in My House,0.103,0.676,285387,0.601,0,0.147,-4.905,0.0297,119.94,0.206,1
Tank,Sexy,0.307,0.331,270824,0.578,0.00434,0.109,-6.195,0.0942,185.773,0.16,0
Tantric,The Chain,0.000959,0.516,261067,0.738,4.89E-05,0.18,-4.45,0.0328,82.071,0.342,0
Tarrus Riley,Hurt Me - Reggae Remix,0.313,0.793,239627,0.609,0,0.0749,-7.207,0.0458,125.877,0.902,0
Taylor Swift,Back To December,0.117,0.529,293027,0.67,0,0.334,-4.663,0.0303,141.893,0.286,1
Taylor Swift,Blank Space,0.085,0.752,231827,0.678,1.64E-06,0.13,-5.421,0.0646,96.009,0.583,1
Taylor Swift,I Knew You Were Trouble.,0.00563,0.596,217973,0.473,1.29E-06,0.043,-6.745,0.039,154.228,0.648,1
Taylor Swift,Love Story,0.17,0.618,235267,0.741,0,0.0822,-3.95,0.031,118.984,0.296,1
Taylor Swift,Mine - POP Mix,0.00727,0.695,230333,0.723,1.20E-06,0.1,-3.806,0.0285,121.011,0.679,1
Taylor Swift,Style,0.00256,0.598,231000,0.786,0.00143,0.117,-5.572,0.0382,95.021,0.456,1
Taylor Swift,Teardrops on My Guitar - Pop Version,0.0467,0.647,179067,0.762,0,0.0883,-3.9,0.0337,100.021,0.54,1
Taylor Swift,Today Was A Fairytale,0.0307,0.491,242480,0.703,5.72E-06,0.167,-4.5,0.0319,157.988,0.344,1
Taylor Swift,We Are Never Ever Getting Back Together,0.00995,0.622,191880,0.682,1.11E-05,0.112,-5.891,0.113,86.035,0.781,1
Taylor Swift,White Horse,0.305,0.578,234427,0.34,0,0.104,-8.027,0.0264,92.702,0.223,1
Taylor Swift,Wildest Dreams,0.0709,0.553,220440,0.664,0.0056,0.106,-7.417,0.0741,140.06,0.467,1
Taylor Swift,You Belong With Me,0.162,0.687,231133,0.783,1.35E-05,0.114,-4.44,0.0386,129.964,0.443,1
Taylor Swift,Eyes Open,0.00667,0.598,244587,0.724,0.00187,0.0839,-7.226,0.0344,137.116,0.299,0
Tee Grizzley,Hooters,0.0131,0.773,170000,0.814,0.00412,0.0984,-5.258,0.295,150.062,0.65,0
Tego Calderon,Chillin',0.0426,0.742,195893,0.711,0,0.0923,-6.038,0.26,159.089,0.6,0
Tempo,La Misión,0.117,0.866,128067,0.676,0,0.286,-10.11,0.476,96.915,0.711,0
Tenacious D,Fuck Her Gently,0.732,0.521,123667,0.297,0,0.273,-7.022,0.0351,118.681,0.517,0
Tenth Avenue North,All The Earth is Holy Ground,0.101,0.416,305080,0.406,1.22E-06,0.124,-8.465,0.0271,162.382,0.176,0
Tenth Avenue North,We Three Kings (feat. Britt Nicole),0.135,0.206,262160,0.544,0,0.107,-6.686,0.0386,51.857,0.159,0
Tep No,It's Alright (NGHTMRE Remix) [feat. Lizz Kellerman],0.00717,0.51,220800,0.881,0.00266,0.115,-5.342,0.0374,150.118,0.253,0
Terror Squad,Lean Back,0.129,0.698,247427,0.922,0,0.106,-3.359,0.517,126.594,0.691,1
The 13th Floor Elevators,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),0.0108,0.428,146738,0.923,0.436,0.0985,-4.454,0.123,151.005,0.681,0
The 1975,Me,0.895,0.337,275022,0.309,0.862,0.0832,-14.091,0.0327,114.957,0.0598,0
The Aggrolites,Lucky Streak,0.224,0.728,186720,0.904,2.41E-06,0.899,-5.992,0.0818,124.502,0.962,0
The All-American Rejects,Dirty Little Secret,0.0004,0.453,193653,0.942,2.65E-06,0.667,-4.256,0.0466,143.85,0.457,1
The All-American Rejects,Gives You Hell,0.0156,0.714,213107,0.725,0,0.0726,-6.411,0.0402,99.988,0.59,1
The All-American Rejects,It Ends Tonight,0.00275,0.335,244827,0.676,0,0.141,-4.68,0.0301,175.845,0.341,1
The All-American Rejects,Move Along,0.000198,0.529,238880,0.922,0,0.26,-3.84,0.0459,109.847,0.628,1
The Avalanches,Over The Turnstiles,0.706,0.351,41867,0.682,0.643,0.497,-10.534,0.0431,86.348,0.784,0
The Band,The Night They Drove Old Dixie Down - Remastered,0.453,0.508,213267,0.493,0,0.241,-8.786,0.0327,127.671,0.467,0
The Band Perry,If I Die Young,0.348,0.606,222773,0.497,0,0.275,-6.611,0.0277,130.739,0.362,1
The Beatles,Helter Skelter - 2018 Mix,0.000218,0.22,269773,0.884,0.141,0.828,-7.21,0.0913,167.748,0.248,0
The Black Crowes,Stare It Cold,0.000802,0.367,313760,0.981,0.0015,0.159,-3.029,0.0463,122.319,0.651,0
The Black Eyed Peas,Boom Boom Pow,0.15,0.869,251440,0.851,0.000873,0.136,-6.201,0.0827,130.09,0.395,1
The Black Eyed Peas,Don't Lie,0.182,0.658,219000,0.792,0,0.0778,-5.172,0.218,89.861,0.573,1
The Black Eyed Peas,Don't Phunk With My Heart,0.00877,0.691,239773,0.929,0,0.472,-2.73,0.0645,130.899,0.574,1
The Black Eyed Peas,Hey Mama,0.0897,0.866,214893,0.875,1.47E-06,0.605,-6.325,0.24,100.171,0.927,1
The Black Eyed Peas,I Gotta Feeling,0.0823,0.741,289133,0.748,0,0.34,-6.299,0.0264,127.965,0.6,1
The Black Eyed Peas,Imma Be,0.184,0.619,257560,0.539,0,0.288,-6.9,0.387,145.618,0.424,1
The Black Eyed Peas,Meet Me Halfway,0.00489,0.785,284373,0.604,2.74E-05,0.25,-6.79,0.0834,130.03,0.436,1
The Black Eyed Peas,My Humps,0.12,0.8,326960,0.688,4.05E-06,0.111,-5.987,0.223,123.929,0.623,1
The Black Eyed Peas,Pump It,0.0109,0.646,213067,0.923,0,0.746,-3.108,0.169,153.659,0.74,1
The Black Eyed Peas,Rock That Body,0.0197,0.713,268840,0.898,2.62E-05,0.435,-6.009,0.111,124.976,0.858,1
The Black Eyed Peas,The Time (Dirty Bit),0.0662,0.816,307640,0.813,2.77E-06,0.602,-7.798,0.0664,127.979,0.436,1
The Black Eyed Peas,Where Is The Love?,0.104,0.835,272533,0.706,0,0.137,-3.219,0.193,94.086,0.843,1
The Blackwater Fever,Don't Fuck With Joe,0.0415,0.392,204550,0.708,0.000464,0.256,-6.82,0.0588,157.414,0.483,0
The California Honeydrops,In My Baby's Arms,0.539,0.683,220187,0.52,2.61E-05,0.109,-8.522,0.0454,126.129,0.781,0
The Calling,Wherever You Will Go,0.0367,0.558,208600,0.719,0,0.115,-5.113,0.0267,112.027,0.371,1
The Cheetah Girls,The Party's Just Begun,0.102,0.751,189693,0.845,0,0.0497,-4.444,0.134,103.995,0.927,0
The Civil Wars,I Had Me a Girl,0.204,0.338,225093,0.56,2.98E-06,0.108,-7.052,0.0298,82.966,0.576,0
The Civil Wars,You Are My Sunshine,0.863,0.485,189120,0.2,0.000129,0.126,-9.9,0.0269,77.851,0.377,0
The Click Five,Just the Girl,0.00509,0.571,234147,0.89,0,0.0769,-1.6,0.0395,110.958,0.751,1
The Crystal Method,Vapor Trail,6.68E-05,0.676,391507,0.835,0.85,0.0629,-7.499,0.0535,120.737,0.341,0
The Dynamics,Move on Up,0.154,0.836,359213,0.709,0.392,0.0894,-9.135,0.0352,145.952,0.969,0
The Fray,How to Save a Life,0.269,0.64,262533,0.743,0,0.101,-4.08,0.0379,122.035,0.361,1
The Fray,Over My Head (Cable Car) [Acoustic] - Live,0.445,0.6,230133,0.467,0,0.321,-9.056,0.0274,117.121,0.583,1
The Fray,You Found Me,0.0187,0.338,241853,0.803,0,0.136,-5.412,0.0413,151.994,0.4,1
The Fresh Beat Band,I Can Do Anything,0.175,0.721,121120,0.775,0,0.116,-4.01,0.157,149.961,0.642,0
The Fresh Beat Band,Reach For the Sky,0.0141,0.696,115773,0.919,0,0.172,-4.137,0.0476,147.879,0.914,0
The Front Bottoms,Swimming Pool,0.289,0.569,216947,0.844,0,0.349,-4.859,0.121,134.804,0.59,1
The Game,Hate It Or Love It,0.122,0.807,206400,0.785,0,0.123,-4.947,0.204,99.975,0.424,1
The Game,How We Do,0.0496,0.578,235533,0.666,0,0.0335,-7.1,0.435,195.13,0.591,1
The Goo Goo Dolls,Broadway,0.000807,0.504,238333,0.901,0,0.0839,-3.776,0.0491,132.729,0.755,1
The Goo Goo Dolls,Here Is Gone,0.000502,0.351,238333,0.74,0.00144,0.107,-3.432,0.0318,102.124,0.218,1
The Greatest Showman Ensemble,"Never Enough (Reprise) [From ""The Greatest Showman""] - Instrumental",0.876,0.0662,80287,0.0396,0.231,0.0804,-27.793,0.0372,70.082,0.0385,0
The Green,Hold Me Tight,0.00744,0.657,216667,0.686,0.000117,0.323,-7.662,0.0914,82.465,0.677,0
The Human Experience,La Maricuya,0.242,0.742,354886,0.502,0.00448,0.0921,-9.03,0.107,87.997,0.329,0
The Impressions,Talking About My Baby,0.602,0.62,154133,0.553,0,0.0706,-6.895,0.0905,130.833,0.695,0
The Internet,Dontcha,0.0161,0.861,201640,0.346,0.127,0.104,-12.033,0.0702,115.264,0.579,0
The Jam,Down In The Tube Station At Midnight - Single Version,0.0459,0.285,241907,0.791,0,0.0847,-7.793,0.191,170.605,0.727,0
The Jungle Giants,Feel the Way I Do,0.0231,0.803,205147,0.636,0.00505,0.0791,-4.64,0.0322,122.966,0.817,0
The Killers,Mr. Brightside,0.00108,0.33,222587,0.936,0,0.0926,-3.66,0.0917,148.112,0.234,1
The Kills,Doing It To Death,0.278,0.637,247794,0.686,0.00702,0.0576,-8.03,0.0568,132.992,0.652,0
The Lawrence Arms,Another Boring Story,0.000243,0.303,180547,0.906,0.181,0.0413,-6.794,0.0601,129.533,0.564,0
The Lemonheads,It's A Shame About Ray - Remastered,0.00164,0.645,187040,0.792,0.000126,0.0799,-8.671,0.0304,131.388,0.705,0
The Lumineers,Ho Hey,0.794,0.685,163133,0.466,2.06E-06,0.0915,-9.074,0.0304,79.936,0.353,1
The Lumineers,Long Way From Home,0.691,0.528,152280,0.416,0.000276,0.0953,-8.523,0.0305,99.868,0.184,0
The Marcus King Band,Guitar In My Hands,0.542,0.298,174267,0.606,0.0201,0.194,-7.045,0.0357,164.816,0.531,0
The Marías,Cariño,0.401,0.647,258714,0.388,0.0453,0.117,-13.718,0.0297,113.98,0.669,0
The Marvelettes,Destination: Anywhere,0.095,0.718,158680,0.555,3.60E-05,0.318,-8.19,0.0339,116.521,0.877,0
The Mellomen,Come Where My Love Lies Dreaming,0.967,0.315,161720,0.36,2.70E-06,0.747,-13.595,0.0785,88.79,0.424,0
The Menzingers,Anna,0.000745,0.386,209748,0.931,6.74E-05,0.0733,-3.522,0.0431,75.985,0.495,0
The Microphones,Headless Horseman,0.962,0.596,188640,0.174,0.0894,0.104,-18.634,0.0691,100.08,0.0748,0
The Mighty Mighty Bosstones,Where'd You Go?,0.00496,0.566,196427,0.764,0.00517,0.058,-9.153,0.0441,137.697,0.905,0
The Movement,Habit 2016 (feat. Collie Buddz & Bobby Hustle),0.104,0.746,243187,0.657,2.82E-06,0.351,-8.349,0.198,80.981,0.72,0
The Movement,Retriever,0.0379,0.602,246520,0.563,8.81E-05,0.128,-9.859,0.0608,164.998,0.186,0
The Neighbourhood,Sweater Weather,0.0495,0.612,240400,0.807,0.0177,0.101,-2.81,0.0336,124.053,0.398,1
The Okee Dokee Brothers,Small and Simple,0.638,0.684,87387,0.131,0.00668,0.101,-16.962,0.0511,96.345,0.311,0
The Prodigy,Out Of Space,0.00147,0.639,298227,0.872,0.315,0.106,-10.968,0.0555,147.096,0.608,0
The Prodigy,Molotov Bitch,0.00222,0.704,294493,0.969,0.908,0.332,-5.657,0.0723,103.02,0.326,0
The Pussycat Dolls,Beep,0.00922,0.946,229360,0.732,0,0.118,-6.38,0.0459,103.691,0.542,1
The Pussycat Dolls,Buttons - Featuring Big Snoop Dogg,0.19,0.511,231293,0.813,0,0.312,-4.745,0.361,210.877,0.489,1
The Pussycat Dolls,Don't Cha,0.00603,0.879,272080,0.643,1.42E-06,0.0992,-3.709,0.0888,120.012,0.582,1
The Pussycat Dolls,I Hate This Part,0.0659,0.756,218400,0.612,0,0.274,-4.371,0.0317,111.572,0.452,1
The Pussycat Dolls,Stickwitu,0.289,0.652,207507,0.551,0,0.0778,-6.299,0.052,79.995,0.372,1
The Pussycat Dolls,When I Grow Up,0.00165,0.671,245680,0.685,0,0.398,-5.762,0.05,118.449,0.368,1
The Script,Breakeven,0.173,0.63,261427,0.698,0,0.0789,-4.51,0.0244,94.023,0.529,1
The Slackers,Lazy Woman,0.215,0.791,208533,0.522,3.93E-06,0.0989,-7.111,0.0352,135.714,0.775,0
The Smiths,Well I Wonder - 2011 Remaster,0.0806,0.643,239427,0.59,0.00578,0.174,-10.843,0.0284,126.651,0.818,0
The Specials,Blank Expression - 2002 Remaster,0.251,0.753,164440,0.552,0.000286,0.0213,-11.229,0.221,72.314,0.658,0
The Strokes,Threat of Joy,0.216,0.594,264662,0.728,0.0881,0.124,-6.917,0.0281,137.97,0.687,0
The Struts,In Love With A Camera,0.000125,0.557,202401,0.886,0.000199,0.355,-3.092,0.0378,127.982,0.638,0
The Supervillains,Jumpin' Beans,0.00194,0.477,146880,0.665,0.000199,0.083,-12.956,0.089,116.744,0.515,0
The Ting Tings,That's Not My Name,0.0451,0.755,310573,0.901,0.0373,0.363,-3.152,0.0893,145.042,0.959,0
The Untouchables,What's Gone Wrong,0.807,0.765,296947,0.442,0.000277,0.14,-14.753,0.049,150.102,0.848,0
The Veronicas,Untouched,0.0171,0.557,255360,0.783,0.0172,0.151,-4.893,0.234,177.008,0.442,1
The Wailers,I'm Still Waiting,0.932,0.522,185293,0.27,0.0253,0.128,-14.162,0.0963,101.745,0.442,0
The Wanted,Glad You Came,0.0643,0.755,198187,0.838,1.59E-05,0.118,-4.5,0.0687,126.877,0.473,1
The Weeknd,Can't Feel My Face - Martin Garrix Remix,0.00782,0.609,252933,0.707,1.58E-05,0.343,-5.543,0.104,128.004,0.123,1
The Weeknd,Earned It (Fifty Shades Of Grey),0.408,0.647,277680,0.291,0,0.0771,-8.275,0.0363,119.839,0.4,1
The Weeknd,The Hills - Remix,0.0599,0.632,263693,0.631,0,0.1,-6.633,0.161,112.701,0.339,1
The Wonder Kids,Ocean Floor,0.24,0.55,253253,0.51,0.000235,0.141,-10.694,0.0248,149.983,0.53,0
The Wood Brothers,Seasick Emotions,0.467,0.627,233960,0.507,0.00154,0.48,-6.914,0.0357,92.644,0.419,0
The-Dream,I Luv Your Girl,0.017,0.686,267867,0.322,0,0.125,-9.829,0.0386,89.958,0.0396,1
The-Dream,Rockin' That Sh**,0.127,0.676,221920,0.634,0,0.371,-4.906,0.0445,77.961,0.623,1
THEY.,Broken (feat. Jessie Reyez),0.685,0.637,135480,0.615,8.51E-06,0.462,-5.395,0.167,132.312,0.517,0
Thievery Corporation,El Pueblo Unido,0.0572,0.785,208973,0.891,0.618,0.272,-6.858,0.0415,109.977,0.887,0
Thievery Corporation,Beautiful Drug,0.473,0.519,207547,0.32,0.846,0.11,-11.238,0.0293,60.933,0.0517,0
Thin Lizzy,Thunder and Lightning,0.000169,0.393,294000,0.91,0.441,0.205,-14.856,0.0757,102.48,0.377,0
Third Eye Blind,Never Let You Go - 2008 Version,0.0814,0.728,237240,0.94,0.000162,0.109,-5.034,0.0368,113.76,0.967,1
Third Eye Blind,Jumper - 2006 Remastered Version,0.00606,0.622,273467,0.59,0.000702,0.286,-7.517,0.0363,91.089,0.526,0
This Band,'Di Na Babalik,0.323,0.571,371893,0.469,0.000579,0.217,-9.605,0.029,136.028,0.253,0
Thomas Newman,Mt. Wannahockaloogie,0.878,0.282,80667,0.116,0.772,0.106,-15.324,0.0304,83.598,0.0691,0
Thomas Newman,Precious Metals,0.784,0.509,127560,0.333,0.924,0.0969,-16.696,0.0334,140.019,0.038,0
Thomas Rhett,It Goes Like This,0.117,0.543,186080,0.837,0,0.0872,-6.448,0.0608,168.056,0.506,1
Thompson Square,Are You Gonna Kiss Me Or Not,0.039,0.485,184920,0.701,0,0.0977,-3.807,0.0288,151.948,0.613,1
Three 6 Mafia,Lolli Lolli (Pop That Body) - Explicit Album Version,0.0188,0.89,251373,0.946,0.000128,0.11,-5.673,0.0489,120,0.872,1
Three 6 Mafia,Stay Fly - Explicit Album Version,0.108,0.789,236600,0.881,0,0.355,-5.758,0.0331,133.301,0.647,1
Three Legged Fox,Hello Vertigo,0.000882,0.586,252640,0.682,1.09E-05,0.331,-6.149,0.0367,78.007,0.389,0
Through The Roots,Miss Lovely,0.14,0.726,220000,0.611,0,0.14,-6.812,0.0317,145.014,0.926,0
Tim McGraw,Grown Men Don't Cry,0.199,0.657,235760,0.513,0,0.0994,-8.514,0.024,101.815,0.56,1
Tim McGraw,Highway Don't Care,0.0216,0.47,276880,0.79,0,0.0863,-5.352,0.039,158.061,0.495,1
Tim McGraw,Live Like You Were Dying,0.492,0.416,300333,0.546,0,0.0845,-7.728,0.0297,159.929,0.418,1
Tim McGraw,Real Good Man,0.00986,0.56,254600,0.827,1.13E-05,0.328,-5.393,0.0266,89.93,0.639,1
Timbaland,Carry Out (Featuring Justin Timberlake),0.117,0.478,232467,0.569,0.0669,0.248,-6.764,0.148,95.988,0.259,1
Timbaland,Give It To Me,0.17,0.973,234027,0.723,0.000282,0.0863,-4.017,0.0569,110.625,0.751,1
Timbaland,Say Something (Featuring Drake),0.0912,0.559,240920,0.741,0,0.735,-4.491,0.0889,79.887,0.718,1
Timbaland,The Way I Are,0.189,0.734,179120,0.808,0.699,0.315,-6.448,0.106,114.764,0.805,1
Tinashe,2 On (feat. ScHoolboy Q),0.15,0.742,227000,0.595,0,0.111,-7.51,0.107,101.013,0.431,1
Tinie Tempah,Written In The Stars (feat. Eric Turner),0.0587,0.644,219560,0.945,0,0.184,-3.534,0.0717,91.017,0.573,1
"Tito ""El Bambino""",La Calle Lo Pidio,0.373,0.735,213016,0.854,0,0.149,-4.7,0.26,166.002,0.784,0
Tito Puente,Mambo Gozon,0.0562,0.711,168987,0.43,0.883,0.258,-15.717,0.0816,104.986,0.602,0
TK from Ling tosite sigure,Katharsis,0.0388,0.557,262227,0.826,0,0.177,-3.185,0.145,144.275,0.389,0
tobi lou,Troop (feat. Smino),0.507,0.881,266182,0.357,0,0.114,-9.657,0.0765,109.973,0.55,0
Toby Keith,American Soldier,0.157,0.551,263333,0.559,1.29E-05,0.0589,-8.238,0.0381,82.009,0.3,1
Toby Keith,As Good As I Once Was,0.275,0.679,227840,0.842,0,0.135,-4.364,0.0376,119.013,0.72,1
Toby Keith,Beer For My Horses,0.353,0.721,204000,0.85,0,0.0459,-5.207,0.0511,118.991,0.783,1
Toby Keith,How Do You Like Me Now?!,0.0807,0.632,205920,0.83,7.47E-06,0.123,-4.665,0.0463,109.387,0.69,1
Toby Keith,My List,0.352,0.618,199813,0.722,0,0.15,-4.22,0.0384,87.062,0.382,1
Toby Keith,Red Solo Cup,0.279,0.549,223387,0.563,0,0.215,-6.655,0.0669,163.991,0.81,1
Toby Keith,You Shouldn't Kiss Me Like This,0.395,0.414,221067,0.768,8.21E-06,0.256,-4.262,0.0391,168.574,0.336,1
TOKiMONSTA,Rose's Thorn,0.0694,0.537,264734,0.859,0.77,0.13,-5.487,0.039,157.98,0.21,0
Tom Papa,Where Are You Going?,0.817,0.506,258800,0.866,0,0.677,-8.721,0.782,90.783,0.569,0
Tom Speight,Strangers Now,0.317,0.356,228391,0.822,0,0.11,-5.107,0.121,176.752,0.399,0
Tommy McCook,Dancing Version,0.00157,0.534,142373,0.625,0.899,0.164,-7.875,0.191,166.422,0.771,0
Toni Braxton,He Wasn't Man Enough,0.00947,0.739,261933,0.947,2.99E-05,0.326,-1.915,0.0412,88.009,0.763,1
Toni Braxton,Breathe Again,0.0704,0.689,269173,0.677,0,0.0877,-6.36,0.0326,153.919,0.259,0
Tony! Toni! Toné!,Feels Good,0.113,0.823,298373,0.856,7.44E-06,0.283,-12.006,0.0935,117.18,0.658,0
Toots & The Maytals,54-46 (That's My Number),0.786,0.808,204813,0.473,0.000275,0.204,-5.192,0.138,79.056,0.536,0
Toots & The Maytals,Pressure Drop (Ska Version),0.0473,0.724,190078,0.845,0,0.0664,-5.482,0.0312,147.959,0.989,0
Tortoise,I Set My Face to the Hillside,0.168,0.568,368533,0.33,0.546,0.807,-16.029,0.0265,106.142,0.297,0
Tove Lo,Habits (Stay High),0.0703,0.733,209160,0.65,6.59E-05,0.0829,-3.539,0.0315,110.003,0.348,1
Tove Lo,Talking Body,0.0966,0.736,238427,0.761,0,0.0823,-5.449,0.0338,119.999,0.114,1
T-Pain,5 O'Clock,0.168,0.4,281533,0.882,0,0.124,-1.958,0.334,167.114,0.385,1
T-Pain,Bartender,0.0611,0.675,238800,0.394,0,0.214,-8.539,0.133,104.987,0.405,1
T-Pain,Buy U a Drank (Shawty Snappin'),0.0108,0.451,227960,0.55,0,0.0737,-8.137,0.262,80.001,0.594,1
T-Pain,Can't Believe It,0.0024,0.578,275933,0.546,0,0.0908,-8.149,0.0552,120.818,0.0819,1
T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),0.00544,0.731,265333,0.368,0,0.193,-10.38,0.0688,145.171,0.512,1
T-Pain,I'm Sprung,0.088,0.722,230713,0.329,0,0.081,-11.617,0.108,99.991,0.166,1
T-Pain,Church - Main Version - Explicit,0.0734,0.794,241773,0.819,6.05E-06,0.377,-5.34,0.138,80.081,0.962,0
Trace Adkins,You're Gonna Miss This,0.0237,0.5,224960,0.665,6.41E-05,0.0994,-7.157,0.0355,154.997,0.32,1
Trace Adkins,Rough & Ready,0.0538,0.708,188173,0.922,2.68E-05,0.293,-3.899,0.0424,117.005,0.702,0
Train,50 Ways to Say Goodbye,0.000284,0.591,247947,0.935,0.000278,0.142,-2.664,0.0478,140.043,0.736,1
Train,Calling All Angels,0.0746,0.454,242200,0.839,0,0.279,-5.368,0.0441,166.166,0.529,1
Train,Drive By,0.00107,0.765,195973,0.837,1.06E-05,0.0801,-3.113,0.032,122.028,0.721,1
Train,Drops of Jupiter,0.154,0.468,259933,0.64,0,0.154,-5.862,0.0275,79.297,0.499,1
Train,Meet Virginia,0.0863,0.675,239933,0.553,7.58E-06,0.118,-7.775,0.0486,90.02,0.594,1
Trapt,Headstrong,0.000172,0.492,285570,0.896,2.78E-06,0.189,-5.819,0.117,184.981,0.534,1
Travie McCoy,Billionaire (feat. Bruno Mars),0.297,0.633,211160,0.673,0,0.206,-6.403,0.258,86.776,0.659,1
Travis Cottrell,I Believe In The Name Of Jesus/Break Every Chain - Medley/Live,0.158,0.384,425573,0.597,0,0.136,-7.036,0.035,131.622,0.222,0
Travis Tritt,It's A Great Day To Be Alive,0.246,0.595,241533,0.653,0,0.264,-4.935,0.0265,128.93,0.542,1
Trevor Jones,Massacre/Canoes,0.0114,0.218,412973,0.368,0.868,0.114,-13.986,0.0338,135.324,0.0743,0
Trevor Morris,Lord Seeker,0.43,0.48,128453,0.676,0.86,0.114,-12.276,0.0603,60.07,0.159,0
Trey Songz,Bottoms Up - feat. Nicki Minaj,0.0205,0.845,242013,0.601,0,0.385,-5.283,0.161,74.008,0.329,1
Trey Songz,Can't Help but Wait,0.358,0.699,206413,0.699,0,0.0912,-5.564,0.0737,94.977,0.611,1
Trey Songz,Na Na,0.328,0.67,231907,0.476,0,0.104,-6.253,0.0406,96.975,0.235,1
Trey Songz,Say Aah (feat. Fabolous),0.00453,0.724,207547,0.87,0,0.833,-3.614,0.113,93.01,0.81,1
Trey Songz,Top 10 (feat. Jeremih),0.748,0.803,227538,0.486,0,0.166,-6.509,0.213,106.991,0.494,0
Trey Songz,Neighbors Know My Name,0.0379,0.663,186307,0.693,0,0.162,-5.776,0.0635,120.026,0.391,0
Tribal Seeds,Dark Angel - Original,0.0284,0.594,311147,0.535,0.00457,0.145,-12.392,0.034,148.128,0.332,0
Tribal Seeds,"Rasta, Refuse It",0.00489,0.716,204400,0.547,1.35E-05,0.106,-9.948,0.0503,150.184,0.809,0
Trick Daddy,I'm a Thug,0.0275,0.933,254400,0.562,0,0.102,-5.963,0.122,139.981,0.587,1
Trick Daddy,Sugar (Gimme Some) (feat. Cee-Lo & Ludacris),0.144,0.822,245107,0.673,0,0.323,-6.141,0.228,120.02,0.85,1
Trillville,Some Cut (feat. Cutty),0.00273,0.901,283387,0.512,0,0.0979,-6.468,0.37,85.012,0.638,1
Trippie Redd,Blade Of Woe,0.0892,0.618,188029,0.717,0,0.104,-4.23,0.0598,143.07,0.102,0
Tucker Beathard,Ride On,0.104,0.588,203342,0.891,0,0.077,-3.411,0.03,86.998,0.413,0
Tulus,Monokrom,0.571,0.534,214567,0.463,5.59E-06,0.0974,-9.389,0.0326,88.045,0.519,0
T-Wayne,Nasty Freestyle,0.0577,0.779,142212,0.472,0,0.114,-7.116,0.218,135.051,0.412,1
Tweet,Oops (Oh My) (feat. Missy Elliott),0.233,0.66,237800,0.536,0.00669,0.111,-8.786,0.29,159.963,0.775,1
Twista,Overnight Celebrity,0.182,0.828,233360,0.792,0,0.281,-5.435,0.179,134.199,0.777,1
Twista,Slow Jamz,0.369,0.569,316053,0.744,0,0.256,-5.757,0.181,145.063,0.59,1
Two Another,Hoping You Changed,0.198,0.69,221531,0.605,0,0.116,-6.757,0.357,90.991,0.262,0
Two Another,Shouldn't Have Done That,0.704,0.786,265527,0.39,0.121,0.127,-8.914,0.109,92.985,0.344,0
Two Door Cinema Club,Think,0.132,0.553,231928,0.549,0.0274,0.0847,-8.179,0.0735,160.131,0.147,0
Two Steps from Hell,Colin Frake,0.819,0.255,178874,0.293,0.846,0.109,-10.464,0.0311,139.979,0.163,0
Two Steps from Hell,Red Tower,0.632,0.267,188945,0.542,0.467,0.199,-5.609,0.0342,155.075,0.26,0
Tyga,Rack City,0.0471,0.927,203200,0.328,1.54E-05,0.12,-10.969,0.374,98.95,0.22,1
Tyler Bates,What Must A King Do?,0.89,0.135,64551,0.198,0.934,0.109,-22.239,0.0379,74.488,0.0318,0
